image_id,target_ar,rank,candidate_id,source,source_group,score_final,why_tags
bigstock_image_459741757,9:16,4,9x16_g12x12_s1_i0043,grid,grid,-1.447641,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
bigstock_image_459741757,9:16,5,9x16_g12x12_s0_i0063,grid,grid,-1.478094,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|tight_crop
bigstock_image_459741757,16:9,1,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-0.828246,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|wide_crop
bigstock_image_459741757,16:9,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.344545,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|wide_crop
bigstock_image_459741757,16:9,3,16x9_g12x12_s3_i0044,grid,grid,-1.377859,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
bigstock_image_459741757,16:9,4,16x9_g12x12_s2_i0052,grid,grid,-1.388804,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
bigstock_image_459741757,16:9,5,16x9_g12x12_s1_i0077,grid,grid,-1.43471,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
bigstock_image_459741757,3:4,1,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.898231,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
bigstock_image_459741757,3:4,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.382683,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
bigstock_image_459741757,3:4,3,3x4_g12x12_steach_cgs_jit0_16_i0019,teacher:jitter,teacher_seed,-1.388327,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
bigstock_image_459741757,3:4,4,3x4_g12x12_s1_i0049,grid,grid,-1.427808,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|tight_crop
bigstock_image_459741757,3:4,5,3x4_g12x12_s1_i0048,grid,grid,-1.433164,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|tight_crop
bigstock_image_459741757,4:3,1,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-0.845208,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|wide_crop
bigstock_image_459741757,4:3,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.138957,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|wide_crop
bigstock_image_459741757,4:3,3,4x3_g12x12_steach_cgs_jit0_3_i0032,teacher:jitter,teacher_seed,-2.500104,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
bigstock_image_459741757,4:3,4,4x3_g12x12_s1_i0103,grid,grid,-2.916601,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|tight_crop
bigstock_image_459741757,4:3,5,4x3_g12x12_steach_cgs_jit0_17_i0012,teacher:jitter,teacher_seed,-1.104535,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|symmetry|wide_crop
pond5_image_32036946,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.064684,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_ok
pond5_image_32036946,1:1,2,1x1_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.069952,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_ok
pond5_image_32036946,1:1,3,1x1_g12x12_sjit1_i0033,jitter,jitter,1.041722,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_ok
pond5_image_32036946,1:1,4,1x1_g12x12_s2_i0053,grid,grid,1.008587,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_violation
pond5_image_32036946,1:1,5,1x1_g12x12_s1_i0067,grid,grid,0.991959,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_ok
pond5_image_32036946,9:16,1,9x16_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-2.986449,ar_fits_well|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_ok|horizon_on_third
pond5_image_32036946,9:16,2,9x16_g12x12_sobj1_i0043,object_template,other,-3.068316,ar_fits_well|avoid_person_cut|centered_subject|context_loss|copy_space_kept|headroom_ok|horizon_on_third|lookroom_violation
pond5_image_32036946,9:16,3,9x16_g12x12_s0_i0060,grid,grid,-4.522918,ar_fits_well|avoid_person_cut|context_loss|copy_space_kept|headroom_violation|lookroom_violation|phi_grid|rule_of_thirds
pond5_image_32036946,9:16,4,9x16_g12x12_steach_gaic_jit0_10_i0011,teacher:jitter,teacher_seed,-5.229931,ar_fits_well|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|headroom_ok|horizon_on_third|lookroom_violation
pond5_image_32036946,9:16,5,9x16_g12x12_s0_i0062,grid,grid,-7.932562,ar_fits_well|avoid_person_cut|context_loss|copy_space_kept|headroom_violation|horizon_on_third|lookroom_violation|phi_grid
pond5_image_32036946,16:9,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.077495,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|copy_space_kept|headroom_ok|horizon_on_third
pond5_image_32036946,16:9,2,16x9_g12x12_steach_cacnet_jit0_6_i0049,teacher:jitter,teacher_seed,1.053594,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_ok
pond5_image_32036946,16:9,3,16x9_g12x12_sjit1_i0059,jitter,jitter,1.037868,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_violation
pond5_image_32036946,16:9,4,16x9_g12x12_smy2_i0003,baseline_maxarea_slide,baseline,1.092773,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|copy_space_kept|headroom_ok|horizon_on_third
pond5_image_32036946,16:9,5,16x9_g12x12_steach_cacnet_jit0_25_i0021,teacher:jitter,teacher_seed,1.0843,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|copy_space_kept|headroom_ok|horizon_on_third
pond5_image_32036946,3:4,1,3x4_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,1.034459,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_ok
pond5_image_32036946,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.09876,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|copy_space_kept|headroom_ok|horizon_on_third
pond5_image_32036946,4:3,2,4x3_g12x12_sjit2_i0041,jitter,jitter,1.063593,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_ok
pond5_image_32036946,4:3,3,4x3_g12x12_steach_cgs_jit0_0_i0028,teacher:jitter,teacher_seed,1.048318,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_ok
pond5_image_32036946,4:3,4,4x3_g12x12_sjit0_i0048,jitter,jitter,1.031464,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_violation
pond5_image_32036946,4:3,5,4x3_g12x12_s3_i0067,grid,grid,1.030671,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|copy_space_kept|headroom_ok
sstk_image_1760226062,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-5.288335,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|rule_of_thirds
sstk_image_1760226062,1:1,2,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-3.962665,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|symmetry
sstk_image_1760226062,1:1,3,1x1_g12x12_s2_i0050,grid,grid,-8.176664,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1760226062,1:1,4,1x1_g12x12_s3_i0042,grid,grid,-8.257701,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1760226062,1:1,5,1x1_g12x12_s3_i0040,grid,grid,-8.889169,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1760226062,9:16,1,9x16_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-12.96198,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|symmetry
sstk_image_1760226062,9:16,2,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-15.339525,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1760226062,9:16,3,9x16_g12x12_s1_i0026,grid,grid,-18.849653,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|rule_of_thirds|symmetry
sstk_image_1760226062,9:16,4,9x16_g12x12_s0_i0044,grid,grid,-19.155961,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1760226062,9:16,5,9x16_g12x12_s1_i0024,grid,grid,-19.933914,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|symmetry
sstk_image_1760226062,16:9,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.417586,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1760226062,16:9,2,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-0.908553,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|symmetry|wide_crop
sstk_image_1760226062,16:9,3,16x9_g12x12_steach_cacnet_jit0_15_i0015,teacher:jitter,teacher_seed,-1.273106,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|symmetry|wide_crop
sstk_image_1760226062,16:9,4,16x9_g12x12_steach_cacnet_jit0_12_i0012,teacher:jitter,teacher_seed,-1.309579,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|symmetry|wide_crop
sstk_image_1760226062,16:9,5,16x9_g12x12_smy2_i0003,baseline_maxarea_slide,baseline,-1.391846,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1760226062,3:4,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-7.848591,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|symmetry
sstk_image_1760226062,3:4,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-9.637178,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|rule_of_thirds
sstk_image_1760226062,3:4,3,3x4_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-12.042991,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1760226062,3:4,4,3x4_g12x12_s1_i0030,grid,grid,-12.043516,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|rule_of_thirds
sstk_image_1760226062,3:4,5,3x4_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-12.076586,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1760226062,4:3,1,4x3_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-0.997685,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|symmetry|wide_crop
sstk_image_1760226062,4:3,2,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.020292,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1760226062,4:3,3,4x3_g12x12_sjit2_i0022,jitter,jitter,-2.512941,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|phi_grid|symmetry
sstk_image_1760226062,4:3,4,4x3_g12x12_s4_i0061,grid,grid,-5.588972,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1760226062,4:3,5,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-1.564678,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|phi_grid|rule_of_thirds|symmetry
sstk_image_1330253276,1:1,1,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.036491,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|symmetry
sstk_image_1330253276,1:1,2,1x1_g12x12_sobj0_i0021,object_template,other,1.017818,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|symmetry
sstk_image_1330253276,1:1,3,1x1_g12x12_s3_i0051,grid,grid,-1.84488,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_1330253276,1:1,4,1x1_g12x12_s3_i0050,grid,grid,-1.856719,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_1330253276,1:1,5,1x1_g12x12_s4_i0047,grid,grid,-3.266845,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|symmetry
sstk_image_1330253276,9:16,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-3.981613,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|symmetry
sstk_image_1330253276,9:16,2,9x16_g12x12_s1_i0023,grid,grid,-8.254542,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|rule_of_thirds|symmetry
sstk_image_1330253276,9:16,3,9x16_g12x12_s1_i0022,grid,grid,-8.254837,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|rule_of_thirds|symmetry
sstk_image_1330253276,9:16,4,9x16_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,-11.008833,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|symmetry
sstk_image_1330253276,9:16,5,9x16_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,-11.020805,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|symmetry
sstk_image_1330253276,16:9,1,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.046583,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|symmetry|wide_crop
sstk_image_1330253276,16:9,2,16x9_g12x12_steach_cacnet_proj0_i0004,teacher:cacnet,teacher_seed,1.045527,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|symmetry|wide_crop
sstk_image_1330253276,16:9,3,16x9_g12x12_steach_cacnet_jit0_15_i0008,teacher:jitter,teacher_seed,-0.369567,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|symmetry|wide_crop
sstk_image_1330253276,16:9,4,16x9_g12x12_steach_cacnet_jit0_10_i0011,teacher:jitter,teacher_seed,-0.484646,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|phi_grid|symmetry
sstk_image_1330253276,16:9,5,16x9_g12x12_s5_i0068,grid,grid,-0.50689,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|symmetry|wide_crop
sstk_image_1330253276,3:4,1,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-1.015079,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_loss|symmetry
sstk_image_1330253276,3:4,2,3x4_g12x12_s1_i0035,grid,grid,-2.792672,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_loss|symmetry|tight_crop
sstk_image_1330253276,3:4,3,3x4_g12x12_s2_i0029,grid,grid,-4.521114,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1330253276,3:4,4,3x4_g12x12_s2_i0028,grid,grid,-4.532384,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_1330253276,3:4,5,3x4_g12x12_s2_i0027,grid,grid,-7.523553,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_preserved|copy_space_kept|symmetry
sstk_image_1330253276,4:3,1,4x3_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,1.059947,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|symmetry|wide_crop
sstk_image_1330253276,4:3,2,4x3_g12x12_s4_i0057,grid,grid,1.028833,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_1330253276,4:3,3,4x3_g12x12_s4_i0058,grid,grid,1.027149,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|centered_subject|context_preserved|copy_space_kept|phi_grid
sstk_image_1330253276,4:3,4,4x3_g12x12_smx0_i0002,baseline_maxarea_slide,baseline,1.060042,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|phi_grid|symmetry
sstk_image_1330253276,4:3,5,4x3_g12x12_smx2_i0003,baseline_maxarea_slide,baseline,1.052319,ar_fits_well|avoid_face_cut|avoid_person_cut|centered_subject|context_preserved|copy_space_kept|phi_grid|symmetry
sstk_image_2076606415,1:1,1,1x1_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-1.263917,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_2076606415,1:1,2,1x1_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.836372,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_2076606415,1:1,3,1x1_g12x12_s3_i0035,grid,grid,-5.194653,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_2076606415,1:1,4,1x1_g12x12_s3_i0032,grid,grid,-6.306254,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|rule_of_thirds|symmetry
sstk_image_2076606415,1:1,5,1x1_g12x12_s2_i0048,grid,grid,-6.639144,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|symmetry
sstk_image_2076606415,9:16,1,9x16_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-11.129695,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_2076606415,9:16,2,9x16_g12x12_steach_cacnet_jit0_15_i0006,teacher:jitter,teacher_seed,-10.145192,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_2076606415,9:16,3,9x16_g12x12_s0_i0048,grid,grid,-13.23993,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|horizon_on_third|symmetry|tight_crop
sstk_image_2076606415,9:16,4,9x16_g12x12_s0_i0045,grid,grid,-15.424218,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|horizon_on_third|symmetry|tight_crop
sstk_image_2076606415,9:16,5,9x16_g12x12_s0_i0051,grid,grid,-17.783019,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|horizon_on_third|symmetry|tight_crop
sstk_image_2076606415,16:9,1,16x9_g12x12_smy0_i0002,baseline_maxarea_slide,baseline,-0.808751,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|phi_grid|rule_of_thirds|symmetry
sstk_image_2076606415,16:9,2,16x9_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-2.441692,ar_fits_well|avoid_face_cut|avoid_person_cut|context_loss|copy_space_kept|phi_grid|rule_of_thirds|symmetry
sstk_image_2076606415,16:9,3,16x9_g12x12_s4_i0057,grid,grid,-5.855563,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|horizon_on_third|symmetry
sstk_image_2076606415,16:9,4,16x9_g12x12_s1_i0082,grid,grid,-13.45088,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|symmetry
sstk_image_2076606415,16:9,5,16x9_g12x12_s0_i0121,grid,grid,-20.342127,ar_fits_well|avoid_face_cut|avoid_person_cut|context_preserved|copy_space_kept|symmetry|tight_crop
sstk_image_2076606415,3:4,1,3x4_g12x12_smx1_i0003,baseline_maxarea_slide,baseline,-4.349424,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_2076606415,3:4,2,3x4_g12x12_smaxc_i0001,baseline_maxarea_center,baseline,-6.42428,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|phi_grid|rule_of_thirds
sstk_image_2076606415,3:4,3,3x4_g12x12_smx2_i0004,baseline_maxarea_slide,baseline,-8.53099,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|rule_of_thirds|symmetry
sstk_image_2076606415,3:4,4,3x4_g12x12_s2_i0024,grid,grid,-10.166994,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|rule_of_thirds|symmetry
sstk_image_2076606415,3:4,5,3x4_g12x12_s2_i0028,grid,grid,-11.709396,ar_fits_well|avoid_face_cut|avoid_person_cut|balanced_crop|context_loss|copy_space_kept|symmetry
